"","codelist_name","snomed_concept_id","description","year","usage","prop_usage","snomed_code_description","name_lab"
"1","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2011",31030,1,"11687002 - Gestational diabetes mellitus (disorder)",NA
"2","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2012",36040,1,"11687002 - Gestational diabetes mellitus (disorder)",NA
"3","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2013",39510,1,"11687002 - Gestational diabetes mellitus (disorder)",NA
"4","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2014",44850,1,"11687002 - Gestational diabetes mellitus (disorder)",NA
"5","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2015",52360,1,"11687002 - Gestational diabetes mellitus (disorder)",NA
"6","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2016",65930,1,"11687002 - Gestational diabetes mellitus (disorder)",NA
"7","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2017",73470,1,"11687002 - Gestational diabetes mellitus (disorder)",NA
"8","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2018",81020,0.99901356350185,"11687002 - Gestational diabetes mellitus (disorder)",NA
"9","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2019",84830,0.998234878795011,"11687002 - Gestational diabetes mellitus (disorder)",NA
"10","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2020",101010,0.99777744851089,"11687002 - Gestational diabetes mellitus (disorder)",NA
"11","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2021",114000,0.997768150190364,"11687002 - Gestational diabetes mellitus (disorder)",NA
"12","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2022",127080,0.997723168721049,"11687002 - Gestational diabetes mellitus (disorder)",NA
"13","gestational_diabetes","11687002","Gestational diabetes mellitus (disorder)","2023",145510,0.997463668768851,"11687002 - Gestational diabetes mellitus (disorder)","11687002 - Gestational diabetes mellitus (disorder)"
"14","gestational_diabetes","40791000119105","Postpartum gestational diabetes mellitus (disorder)","2018",40,0.000493218249075216,"40791000119105 - Postpartum gestational diabetes mellitus (disorder)",NA
"15","gestational_diabetes","40791000119105","Postpartum gestational diabetes mellitus (disorder)","2019",50,0.00058837373499647,"40791000119105 - Postpartum gestational diabetes mellitus (disorder)",NA
"16","gestational_diabetes","40791000119105","Postpartum gestational diabetes mellitus (disorder)","2020",80,0.000790240529461155,"40791000119105 - Postpartum gestational diabetes mellitus (disorder)",NA
"17","gestational_diabetes","40791000119105","Postpartum gestational diabetes mellitus (disorder)","2021",100,0.000875235219465231,"40791000119105 - Postpartum gestational diabetes mellitus (disorder)",NA
"18","gestational_diabetes","40791000119105","Postpartum gestational diabetes mellitus (disorder)","2022",110,0.000863625657533171,"40791000119105 - Postpartum gestational diabetes mellitus (disorder)",NA
"19","gestational_diabetes","40791000119105","Postpartum gestational diabetes mellitus (disorder)","2023",160,0.00109679188374006,"40791000119105 - Postpartum gestational diabetes mellitus (disorder)","40791000119105 - Postpartum gestational diabetes mellitus (disorder)"
"20","gestational_diabetes","40801000119106","Gestational diabetes mellitus complicating pregnancy (disorder)","2018",30,0.000369913686806412,"40801000119106 - Gestational diabetes mellitus complicating pregnancy (disorder)",NA
"21","gestational_diabetes","40801000119106","Gestational diabetes mellitus complicating pregnancy (disorder)","2019",80,0.000941397975994352,"40801000119106 - Gestational diabetes mellitus complicating pregnancy (disorder)",NA
"22","gestational_diabetes","40801000119106","Gestational diabetes mellitus complicating pregnancy (disorder)","2020",130,0.00128414086037438,"40801000119106 - Gestational diabetes mellitus complicating pregnancy (disorder)",NA
"23","gestational_diabetes","40801000119106","Gestational diabetes mellitus complicating pregnancy (disorder)","2021",140,0.00122532930725132,"40801000119106 - Gestational diabetes mellitus complicating pregnancy (disorder)",NA
"24","gestational_diabetes","40801000119106","Gestational diabetes mellitus complicating pregnancy (disorder)","2022",170,0.00133469419800581,"40801000119106 - Gestational diabetes mellitus complicating pregnancy (disorder)",NA
"25","gestational_diabetes","40801000119106","Gestational diabetes mellitus complicating pregnancy (disorder)","2023",170,0.00116534137647381,"40801000119106 - Gestational diabetes mellitus complicating pregnancy (disorder)","40801000119106 - Gestational diabetes mellitus complicating pregnancy (disorder)"
"26","gestational_diabetes","46894009","Gestational diabetes mellitus class A2 (disorder)","2023",10,6.85494927337538e-05,"46894009 - Gestational diabetes mellitus class A2 (disorder)","46894009 - Gestational diabetes mellitus class A2 (disorder)"
"27","gestational_diabetes","46894009","Gestational diabetes mellitus, class A>2< (disorder)","2018",5,6.1652281134402e-05,"46894009 - Gestational diabetes mellitus, class A>2< (disorder)",NA
"28","gestational_diabetes","46894009","Gestational diabetes mellitus, class A>2< (disorder)","2019",10,0.000117674746999294,"46894009 - Gestational diabetes mellitus, class A>2< (disorder)",NA
"29","gestational_diabetes","46894009","Gestational diabetes mellitus, class A>2< (disorder)","2020",5,4.93900330913222e-05,"46894009 - Gestational diabetes mellitus, class A>2< (disorder)",NA
"30","gestational_diabetes","46894009","Gestational diabetes mellitus, class A>2< (disorder)","2021",5,4.37617609732616e-05,"46894009 - Gestational diabetes mellitus, class A>2< (disorder)",NA
"31","gestational_diabetes","75022004","Gestational diabetes mellitus class A1 (disorder)","2022",10,7.85114234121065e-05,"75022004 - Gestational diabetes mellitus class A1 (disorder)",NA
"32","gestational_diabetes","75022004","Gestational diabetes mellitus class A1 (disorder)","2023",30,0.000205648478201261,"75022004 - Gestational diabetes mellitus class A1 (disorder)","75022004 - Gestational diabetes mellitus class A1 (disorder)"
"33","gestational_diabetes","75022004","Gestational diabetes mellitus, class A>1< (disorder)","2018",5,6.1652281134402e-05,"75022004 - Gestational diabetes mellitus, class A>1< (disorder)",NA
"34","gestational_diabetes","75022004","Gestational diabetes mellitus, class A>1< (disorder)","2019",10,0.000117674746999294,"75022004 - Gestational diabetes mellitus, class A>1< (disorder)",NA
"35","gestational_diabetes","75022004","Gestational diabetes mellitus, class A>1< (disorder)","2020",10,9.87800661826443e-05,"75022004 - Gestational diabetes mellitus, class A>1< (disorder)",NA
"36","gestational_diabetes","75022004","Gestational diabetes mellitus, class A>1< (disorder)","2021",10,8.75235219465231e-05,"75022004 - Gestational diabetes mellitus, class A>1< (disorder)",NA
"37","gestational_hypertension","15938005","Eclampsia (disorder)","2011",250,0.0172057811424639,"15938005 - Eclampsia (disorder)",NA
"38","gestational_hypertension","15938005","Eclampsia (disorder)","2012",170,0.0112433862433862,"15938005 - Eclampsia (disorder)",NA
"39","gestational_hypertension","15938005","Eclampsia (disorder)","2013",210,0.014014014014014,"15938005 - Eclampsia (disorder)",NA
"40","gestational_hypertension","15938005","Eclampsia (disorder)","2014",190,0.011923438970819,"15938005 - Eclampsia (disorder)",NA
"41","gestational_hypertension","15938005","Eclampsia (disorder)","2015",250,0.0139082058414465,"15938005 - Eclampsia (disorder)",NA
"42","gestational_hypertension","15938005","Eclampsia (disorder)","2016",270,0.0133597229094508,"15938005 - Eclampsia (disorder)",NA
"43","gestational_hypertension","15938005","Eclampsia (disorder)","2017",280,0.0132921908378827,"15938005 - Eclampsia (disorder)",NA
"44","gestational_hypertension","15938005","Eclampsia (disorder)","2018",290,0.0142087212150906,"15938005 - Eclampsia (disorder)",NA
"45","gestational_hypertension","15938005","Eclampsia (disorder)","2019",280,0.0127504553734062,"15938005 - Eclampsia (disorder)",NA
"46","gestational_hypertension","15938005","Eclampsia (disorder)","2020",280,0.0103206782159971,"15938005 - Eclampsia (disorder)",NA
"47","gestational_hypertension","15938005","Eclampsia (disorder)","2021",300,0.010387811634349,"15938005 - Eclampsia (disorder)",NA
"48","gestational_hypertension","15938005","Eclampsia (disorder)","2022",330,0.0109289617486339,"15938005 - Eclampsia (disorder)",NA
"49","gestational_hypertension","15938005","Eclampsia (disorder)","2023",290,0.00858242083456644,"15938005 - Eclampsia (disorder)","15938005 - Eclampsia (disorder)"
"50","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2011",250,0.0172057811424639,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"51","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2012",270,0.0178571428571429,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"52","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2013",210,0.014014014014014,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"53","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2014",310,0.0194540320050204,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"54","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2015",280,0.01557719054242,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"55","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2016",350,0.0173181593270658,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"56","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2017",310,0.0147163541419416,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"57","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2018",320,0.0156785889269966,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"58","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2019",220,0.0100182149362477,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"59","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2020",170,0.0062661260597125,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"60","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2021",180,0.00623268698060942,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"61","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2022",170,0.0056300712038417,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",NA
"62","gestational_hypertension","198942000","Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","2023",140,0.00414323764427345,"198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)","198942000 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)"
"63","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2011",10,0.000688231245698555,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"64","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2012",10,0.000661375661375661,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"65","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2013",70,0.00467133800467134,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"66","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2014",210,0.0131785378098525,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"67","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2015",190,0.0105702364394993,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"68","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2016",180,0.00890648193963384,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"69","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2017",160,0.00759553762164728,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"70","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2018",180,0.00881920627143557,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"71","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2019",120,0.00546448087431694,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"72","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2020",40,0.00147438260228529,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"73","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2021",50,0.00173130193905817,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"74","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2022",60,0.00198708395429707,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)",NA
"75","gestational_hypertension","198944004","Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","2023",40,0.00118378218407813,"198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)","198944004 - Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)"
"76","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2011",50,0.00344115622849277,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)",NA
"77","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2012",70,0.00462962962962963,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)",NA
"78","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2013",90,0.00600600600600601,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)",NA
"79","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2014",120,0.00753059303420144,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)",NA
"80","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2015",150,0.00834492350486787,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)",NA
"81","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2016",180,0.00890648193963384,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)",NA
"82","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2017",150,0.00712081652029433,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)",NA
"83","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2018",160,0.00783929446349829,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)",NA
"84","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2019",130,0.00591985428051002,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)",NA
"85","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2020",90,0.00331736085514191,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)",NA
"86","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2021",110,0.00380886426592798,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)",NA
"87","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2022",50,0.00165590329524756,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)",NA
"88","gestational_hypertension","198968007","Transient hypertension of pregnancy with postnatal complication (disorder)","2023",100,0.00295945546019532,"198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)","198968007 - Transient hypertension of pregnancy with postnatal complication (disorder)"
"89","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2011",240,0.0165175498967653,"198983002 - Severe pre-eclampsia - delivered (disorder)",NA
"90","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2012",230,0.0152116402116402,"198983002 - Severe pre-eclampsia - delivered (disorder)",NA
"91","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2013",180,0.012012012012012,"198983002 - Severe pre-eclampsia - delivered (disorder)",NA
"92","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2014",150,0.0094132412927518,"198983002 - Severe pre-eclampsia - delivered (disorder)",NA
"93","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2015",180,0.0100139082058414,"198983002 - Severe pre-eclampsia - delivered (disorder)",NA
"94","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2016",240,0.0118753092528451,"198983002 - Severe pre-eclampsia - delivered (disorder)",NA
"95","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2017",200,0.0094944220270591,"198983002 - Severe pre-eclampsia - delivered (disorder)",NA
"96","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2018",190,0.00930916217540421,"198983002 - Severe pre-eclampsia - delivered (disorder)",NA
"97","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2019",160,0.00728597449908925,"198983002 - Severe pre-eclampsia - delivered (disorder)",NA
"98","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2020",180,0.00663472171028382,"198983002 - Severe pre-eclampsia - delivered (disorder)",NA
"99","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2021",160,0.00554016620498615,"198983002 - Severe pre-eclampsia - delivered (disorder)",NA
"100","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2022",170,0.0056300712038417,"198983002 - Severe pre-eclampsia - delivered (disorder)",NA
"101","gestational_hypertension","198983002","Severe pre-eclampsia - delivered (disorder)","2023",120,0.00355134655223439,"198983002 - Severe pre-eclampsia - delivered (disorder)","198983002 - Severe pre-eclampsia - delivered (disorder)"
"102","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2011",940,0.0646937370956641,"198992004 - Eclampsia in pregnancy (disorder)",NA
"103","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2012",890,0.0588624338624339,"198992004 - Eclampsia in pregnancy (disorder)",NA
"104","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2013",1110,0.0740740740740741,"198992004 - Eclampsia in pregnancy (disorder)",NA
"105","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2014",1450,0.0909946658299341,"198992004 - Eclampsia in pregnancy (disorder)",NA
"106","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2015",1540,0.0856745479833102,"198992004 - Eclampsia in pregnancy (disorder)",NA
"107","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2016",1600,0.0791687283523008,"198992004 - Eclampsia in pregnancy (disorder)",NA
"108","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2017",1720,0.0816520294327083,"198992004 - Eclampsia in pregnancy (disorder)",NA
"109","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2018",1600,0.0783929446349829,"198992004 - Eclampsia in pregnancy (disorder)",NA
"110","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2019",1290,0.0587431693989071,"198992004 - Eclampsia in pregnancy (disorder)",NA
"111","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2020",1190,0.0438628824179875,"198992004 - Eclampsia in pregnancy (disorder)",NA
"112","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2021",1190,0.0412049861495845,"198992004 - Eclampsia in pregnancy (disorder)",NA
"113","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2022",1320,0.0437158469945355,"198992004 - Eclampsia in pregnancy (disorder)",NA
"114","gestational_hypertension","198992004","Eclampsia in pregnancy (disorder)","2023",1330,0.0393607576205978,"198992004 - Eclampsia in pregnancy (disorder)","198992004 - Eclampsia in pregnancy (disorder)"
"115","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2011",2340,0.161046111493462,"237279007 - Transient hypertension of pregnancy (disorder)",NA
"116","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2012",2020,0.133597883597884,"237279007 - Transient hypertension of pregnancy (disorder)",NA
"117","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2013",1750,0.116783450116783,"237279007 - Transient hypertension of pregnancy (disorder)",NA
"118","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2014",1830,0.114841543771572,"237279007 - Transient hypertension of pregnancy (disorder)",NA
"119","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2015",2360,0.131293463143255,"237279007 - Transient hypertension of pregnancy (disorder)",NA
"120","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2016",2390,0.118258287976249,"237279007 - Transient hypertension of pregnancy (disorder)",NA
"121","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2017",2470,0.11725611203418,"237279007 - Transient hypertension of pregnancy (disorder)",NA
"122","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2018",2320,0.113669769720725,"237279007 - Transient hypertension of pregnancy (disorder)",NA
"123","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2019",1450,0.0660291438979964,"237279007 - Transient hypertension of pregnancy (disorder)",NA
"124","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2020",1370,0.0504976041282713,"237279007 - Transient hypertension of pregnancy (disorder)",NA
"125","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2021",1470,0.0509002770083102,"237279007 - Transient hypertension of pregnancy (disorder)",NA
"126","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2022",1630,0.0539824474250704,"237279007 - Transient hypertension of pregnancy (disorder)",NA
"127","gestational_hypertension","237279007","Transient hypertension of pregnancy (disorder)","2023",1930,0.0571174903817698,"237279007 - Transient hypertension of pregnancy (disorder)","237279007 - Transient hypertension of pregnancy (disorder)"
"128","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2011",240,0.0165175498967653,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)",NA
"129","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2012",220,0.0145502645502645,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)",NA
"130","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2013",130,0.00867534200867534,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)",NA
"131","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2014",120,0.00753059303420144,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)",NA
"132","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2015",130,0.00723226703755216,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)",NA
"133","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2016",150,0.0074220682830282,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)",NA
"134","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2017",120,0.00569665321623546,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)",NA
"135","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2018",110,0.00538951494365507,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)",NA
"136","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2019",110,0.00500910746812386,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)",NA
"137","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2020",100,0.00368595650571323,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)",NA
"138","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2021",110,0.00380886426592798,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)",NA
"139","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2022",120,0.00397416790859414,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)",NA
"140","gestational_hypertension","237281009","Moderate proteinuric hypertension of pregnancy (disorder)","2023",90,0.00266350991417579,"237281009 - Moderate proteinuric hypertension of pregnancy (disorder)","237281009 - Moderate proteinuric hypertension of pregnancy (disorder)"
"141","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2011",4150,0.2856159669649,"398254007 - Pre-eclampsia (disorder)",NA
"142","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2012",5070,0.33531746031746,"398254007 - Pre-eclampsia (disorder)",NA
"143","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2013",5420,0.361695028361695,"398254007 - Pre-eclampsia (disorder)",NA
"144","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2014",5510,0.34577973015375,"398254007 - Pre-eclampsia (disorder)",NA
"145","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2015",5850,0.325452016689847,"398254007 - Pre-eclampsia (disorder)",NA
"146","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2016",6770,0.334982681840673,"398254007 - Pre-eclampsia (disorder)",NA
"147","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2017",7020,0.333254213149774,"398254007 - Pre-eclampsia (disorder)",NA
"148","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2018",7040,0.344928956393925,"398254007 - Pre-eclampsia (disorder)",NA
"149","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2019",7510,0.341985428051002,"398254007 - Pre-eclampsia (disorder)",NA
"150","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2020",9150,0.337265020272761,"398254007 - Pre-eclampsia (disorder)",NA
"151","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2021",9710,0.336218836565097,"398254007 - Pre-eclampsia (disorder)",NA
"152","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2022",9770,0.323563503891373,"398254007 - Pre-eclampsia (disorder)",NA
"153","gestational_hypertension","398254007","Pre-eclampsia (disorder)","2023",10600,0.313702278780704,"398254007 - Pre-eclampsia (disorder)","398254007 - Pre-eclampsia (disorder)"
"154","gestational_hypertension","41114007","Mild pre-eclampsia (disorder)","2011",380,0.0261527873365451,"41114007 - Mild pre-eclampsia (disorder)",NA
"155","gestational_hypertension","41114007","Mild pre-eclampsia (disorder)","2012",320,0.0211640211640212,"41114007 - Mild pre-eclampsia (disorder)",NA
"156","gestational_hypertension","41114007","Mild pre-eclampsia (disorder)","2013",260,0.0173506840173507,"41114007 - Mild pre-eclampsia (disorder)",NA
"157","gestational_hypertension","41114007","Mild pre-eclampsia (disorder)","2014",240,0.0150611860684029,"41114007 - Mild pre-eclampsia (disorder)",NA
"158","gestational_hypertension","41114007","Mild pre-eclampsia (disorder)","2015",240,0.0133518776077886,"41114007 - Mild pre-eclampsia (disorder)",NA
"159","gestational_hypertension","41114007","Mild pre-eclampsia (disorder)","2016",300,0.0148441365660564,"41114007 - Mild pre-eclampsia (disorder)",NA
"160","gestational_hypertension","41114007","Mild pre-eclampsia (disorder)","2017",330,0.0156657963446475,"41114007 - Mild pre-eclampsia (disorder)",NA
"161","gestational_hypertension","41114007","Mild pre-eclampsia (disorder)","2018",380,0.0186183243508084,"41114007 - Mild pre-eclampsia (disorder)",NA
